  [1]: https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/previousReleases]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2006 JUL","80.3","84.6","109.9","286.9","86.9","286.1","92.7","90.0","75.3","103.9","92.3","91.7","25.7","95.3","70.8","66.0","59.7","89.4","92.7","87.7","101.7","84.5","98.9","-0.5","-0.1","-1.0","-1.2","-0.5","-2.3","-4.2","-0.3","-0.5","-0.4","-2.3","-0.9","-0.3","0.1","-0.6","-0.4","-0.6","0.0","-0.4","0.2","-1.6","-0.7","-1.5","1.7","0.8","5.1","-14.6","9.4","6.9","-8.4","-0.2","1.2","4.4","6.3","-3.1","2.5","-7.7","2.2","10.5","2.0","1.5","-3.2","-1.1","-2.1","-3.7","-1.0","0.3","-0.8","1.4","-8.2","3.2","-2.2","0.9","-0.3","0.1","0.0","2.5","-0.4","0.9","-1.0","0.5","0.7","-0.5","0.5","-0.3","-1.1","-1.2","-0.4","2.7","2.6","1.9","5.2","-16.4","9.6","8.5","-7.4","-0.5","2.4","5.9","7.5","-2.4","4.7","-6.1","3.5","10.7","4.0","2.0","-2.9","-1.0","1.0","-1.0","-12.7","-0.54","0.00","-0.16","-0.02","-0.06","-0.03","-0.05","-0.02","-0.36","-0.05","-0.10","-0.02","-0.02","0.01","-0.08","-0.03","-0.02","0.00","-0.02","0.02","-0.02","-0.01","0.00","1.73","0.00","0.80","-0.26","1.10","0.08","-0.11","-0.01","0.94","0.50","0.26","-0.09","0.16","-0.64","0.28","0.67","0.08","0.08","-0.18","-0.07","-0.03","-0.06","0.00","0.28","0.00","0.23","-0.14","0.39","-0.03","0.01","-0.02","0.08","0.00","0.11","-0.01","0.06","-0.07","0.06","0.05","-0.02","0.03","-0.02","-0.08","-0.02","-0.01","0.00","2.65","0.01","0.83","-0.30","1.13","0.10","-0.10","-0.04","1.83","0.65","0.31","-0.07","0.29","-0.50","0.45","0.69","0.16","0.11","-0.16","-0.07","0.01","-0.02","-0.02"
"2006 AUG","80.6","84.1","110.7","294.0","87.3","296.5","91.9","90.0","75.5","104.1","91.5","91.9","26.2","95.8","70.9","65.8","60.4","89.6","92.4","87.7","101.6","86.1","95.2","0.3","-0.6","0.7","2.5","0.4","3.7","-0.9","0.0","0.3","0.2","-0.8","0.2","2.2","0.5","0.2","-0.3","1.2","0.2","-0.3","0.0","-0.1","1.9","-3.8","2.1","-1.0","6.6","-6.3","10.0","12.4","-9.6","0.2","1.3","3.6","5.5","-2.3","5.3","-5.9","1.6","7.8","3.8","1.5","-3.6","-1.2","-3.0","-2.0","17.6","0.1","-0.7","0.8","-6.0","1.8","-1.9","2.8","-0.5","0.0","-0.9","1.0","-0.9","2.4","0.0","0.2","0.3","0.2","0.5","-0.5","-0.4","-3.1","-0.3","-1.5","2.2","0.7","5.6","-12.9","9.5","9.3","-7.0","-0.2","1.8","4.5","6.9","-2.3","4.3","-6.3","2.7","9.4","3.6","1.8","-3.2","-1.1","-1.4","-2.2","1.5","0.34","0.00","0.11","0.04","0.05","0.04","-0.01","0.00","0.23","0.02","-0.04","0.01","0.14","0.04","0.02","-0.02","0.05","0.01","-0.02","0.00","0.00","0.03","-0.01","2.06","-0.01","1.05","-0.10","1.16","0.14","-0.13","0.01","1.03","0.41","0.23","-0.06","0.33","-0.48","0.21","0.51","0.15","0.08","-0.20","-0.08","-0.04","-0.03","0.02","0.12","0.00","0.13","-0.10","0.22","-0.02","0.03","-0.03","0.03","-0.11","0.04","-0.02","0.15","0.00","0.02","0.02","0.01","0.03","-0.03","-0.02","-0.05","0.00","0.00","2.23","0.00","0.89","-0.23","1.11","0.11","-0.09","-0.01","1.35","0.50","0.29","-0.06","0.27","-0.51","0.35","0.61","0.14","0.10","-0.18","-0.08","-0.02","-0.03","0.00"
"2006 SEP","80.9","82.9","110.9","291.9","87.5","299.4","91.2","90.2","75.8","104.5","91.8","91.2","26.5","97.7","70.9","66.3","59.3","89.7","93.0","87.2","103.3","85.6","103.8","0.3","-1.5","0.2","-0.7","0.3","1.0","-0.8","0.3","0.3","0.4","0.3","-0.8","0.9","2.0","0.0","0.9","-1.8","0.1","0.7","-0.6","1.6","-0.6","9.1","1.9","-2.7","5.4","-11.9","8.8","12.3","-6.6","0.6","1.3","4.5","5.3","-1.8","4.6","-5.4","1.4","8.0","-1.0","1.4","-1.8","-1.6","-2.0","0.8","0.8","0.1","-1.1","0.2","-3.0","0.9","-0.1","-0.9","-0.4","0.1","-0.6","-1.2","-1.5","2.9","1.3","-0.2","0.0","0.2","0.4","-0.4","-0.1","-2.6","0.2","-2.0","1.9","-1.0","5.7","-11.1","9.4","10.5","-8.2","0.2","1.3","4.2","5.7","-2.4","4.1","-6.3","1.8","8.8","1.6","1.5","-2.8","-1.3","-2.4","-1.6","5.0","0.30","-0.01","0.03","-0.01","0.04","0.01","-0.01","0.02","0.26","0.05","0.02","-0.02","0.06","0.15","0.00","0.06","-0.07","0.00","0.04","-0.04","0.02","-0.01","0.01","1.88","-0.02","0.86","-0.21","1.03","0.14","-0.08","0.04","1.01","0.50","0.22","-0.05","0.29","-0.44","0.19","0.52","-0.04","0.07","-0.10","-0.11","-0.03","0.01","0.00","0.07","-0.01","0.04","-0.05","0.11","0.00","-0.01","-0.02","0.06","-0.07","-0.05","-0.04","0.18","0.10","-0.02","0.00","0.01","0.02","-0.02","0.00","-0.04","0.00","0.00","1.89","-0.01","0.90","-0.19","1.10","0.12","-0.11","0.01","0.99","0.47","0.24","-0.07","0.26","-0.52","0.23","0.57","0.06","0.08","-0.16","-0.09","-0.04","-0.03","0.01"
"2006 OCT","80.4","81.0","109.4","285.9","86.6","285.9","91.0","90.4","75.4","104.0","90.3","88.7","26.4","98.7","70.1","66.0","60.4","89.3","92.3","86.5","102.0","86.7","104.2","-0.6","-2.3","-1.3","-2.1","-1.0","-4.5","-0.2","0.2","-0.5","-0.5","-1.7","-2.7","-0.1","1.0","-1.1","-0.4","1.8","-0.4","-0.8","-0.8","-1.2","1.3","0.4","1.4","-4.0","4.7","-11.7","8.2","8.1","-6.8","1.2","0.8","3.1","1.7","-6.1","5.3","-1.9","0.2","5.6","0.1","0.5","-0.9","-2.1","-3.7","4.6","-4.2","0.0","-2.4","-0.1","-0.4","0.0","1.1","-2.1","0.0","0.1","-0.4","-2.1","-2.0","3.0","2.4","-0.5","0.1","0.3","0.2","-0.5","-0.5","-1.3","1.4","-0.2","1.8","-2.6","5.6","-10.0","9.0","10.9","-7.7","0.7","1.1","3.7","4.2","-3.4","5.1","-4.4","1.1","7.1","0.9","1.1","-2.1","-1.6","-2.9","1.1","3.6","-0.59","-0.01","-0.21","-0.03","-0.13","-0.06","0.00","0.02","-0.38","-0.06","-0.07","-0.07","0.00","0.08","-0.14","-0.03","0.07","-0.02","-0.04","-0.06","-0.02","0.02","0.00","1.40","-0.02","0.75","-0.20","0.96","0.09","-0.09","0.08","0.61","0.35","0.07","-0.17","0.33","-0.15","0.03","0.37","0.00","0.03","-0.05","-0.15","-0.06","0.07","-0.01","0.04","-0.01","-0.02","-0.01","0.01","0.01","-0.02","0.00","0.08","-0.05","-0.09","-0.05","0.19","0.18","-0.06","0.00","0.01","0.01","-0.03","-0.03","-0.02","0.02","0.00","1.78","-0.02","0.88","-0.17","1.05","0.13","-0.10","0.04","0.88","0.42","0.17","-0.09","0.32","-0.36","0.14","0.47","0.04","0.06","-0.12","-0.11","-0.04","0.02","0.00"
"2006 NOV","80.8","79.2","110.3","284.5","87.4","293.1","91.6","90.8","75.8","103.9","90.6","89.8","26.6","102.6","70.1","64.6","60.6","89.2","92.5","86.4","102.4","88.6","110.7","0.5","-2.1","0.8","-0.5","0.9","2.5","0.6","0.4","0.4","0.0","0.4","1.2","0.6","4.0","-0.1","-2.2","0.4","-0.1","0.3","-0.1","0.3","2.1","6.2","0.9","-5.8","4.3","-11.0","7.8","6.0","-7.5","1.4","0.2","1.7","1.7","-5.7","4.5","0.1","0.2","0.8","-2.3","0.1","-1.9","-2.3","-1.5","6.9","-17.4","0.1","-4.1","-0.3","-1.0","0.0","0.3","-2.7","0.4","0.2","0.0","-2.0","-2.3","2.4","4.4","-0.9","-0.5","0.1","-0.1","-0.1","-1.1","0.3","2.0","8.2","1.4","-4.2","4.8","-11.5","8.3","8.8","-7.0","1.1","0.8","3.1","2.9","-4.6","4.8","-2.4","0.6","4.8","-1.1","0.7","-1.5","-2.0","-2.4","4.1","-7.8","0.48","-0.01","0.14","-0.01","0.11","0.03","0.01","0.02","0.33","0.00","0.02","0.03","0.04","0.31","-0.01","-0.16","0.02","0.00","0.01","-0.01","0.00","0.03","0.01","0.88","-0.04","0.68","-0.18","0.91","0.07","-0.10","0.09","0.15","0.19","0.07","-0.16","0.28","0.01","0.02","0.06","-0.10","0.00","-0.10","-0.16","-0.02","0.10","-0.03","0.11","-0.02","-0.05","-0.02","0.00","0.00","-0.03","0.03","0.16","0.00","-0.09","-0.06","0.15","0.33","-0.11","-0.03","0.01","-0.01","0.00","-0.07","0.00","0.03","0.01","1.38","-0.03","0.76","-0.20","0.97","0.10","-0.09","0.07","0.59","0.35","0.12","-0.13","0.30","-0.19","0.08","0.32","-0.05","0.03","-0.08","-0.14","-0.04","0.06","-0.01"
"2006 DEC","81.5","77.7","110.0","267.2","88.1","288.6","90.8","91.0","76.7","104.1","91.3","89.6","27.0","107.6","70.1","66.6","61.2","89.3","93.4","87.1","100.6","88.9","105.3","0.9","-2.0","-0.3","-6.1","0.9","-1.6","-0.8","0.2","1.2","0.2","0.8","-0.2","1.3","4.9","0.0","3.2","0.9","0.0","0.9","0.8","-1.7","0.4","-4.8","1.0","-7.9","0.3","-18.8","4.2","4.2","-9.0","1.4","1.1","1.1","1.3","-4.6","3.6","6.6","-0.1","4.0","-1.1","0.0","-0.3","-1.8","-4.8","6.0","-18.8","0.3","-5.4","-0.5","-4.0","0.1","-1.6","-0.9","0.7","0.5","-0.1","-1.2","-2.4","2.1","7.0","-1.1","-0.4","1.6","-0.3","0.0","-1.0","-0.5","3.1","7.5","1.1","-5.9","3.1","-13.9","6.7","6.1","-7.8","1.4","0.7","2.0","1.6","-5.5","4.5","1.6","0.1","3.5","-1.1","0.2","-1.0","-2.1","-3.3","5.8","-14.0","0.86","-0.01","-0.05","-0.09","0.11","-0.02","-0.01","0.01","0.91","0.02","0.03","-0.01","0.09","0.39","0.00","0.21","0.04","0.00","0.05","0.05","-0.02","0.01","-0.01","0.97","-0.05","0.06","-0.32","0.51","0.05","-0.11","0.09","0.87","0.12","0.06","-0.13","0.23","0.52","-0.02","0.27","-0.04","0.00","-0.02","-0.13","-0.07","0.09","-0.03","0.32","-0.03","-0.09","-0.06","0.02","-0.02","-0.01","0.05","0.39","-0.01","-0.05","-0.06","0.14","0.52","-0.14","-0.03","0.06","-0.02","0.00","-0.07","-0.01","0.05","0.01","1.08","-0.04","0.49","-0.23","0.79","0.07","-0.10","0.09","0.55","0.22","0.07","-0.15","0.28","0.13","0.01","0.23","-0.05","0.01","-0.06","-0.14","-0.05","0.09","-0.02"
"2007 JAN","81.5","76.1","109.9","276.2","87.5","286.8","92.8","91.0","76.7","103.3","89.6","89.7","27.2","110.9","69.8","66.0","62.5","89.2","92.2","88.1","94.2","86.4","104.6","0.0","-2.0","-0.1","3.4","-0.7","-0.6","2.2","0.0","0.1","-0.8","-1.9","0.1","0.9","3.1","-0.5","-0.9","2.2","0.0","-1.2","1.2","-6.3","-2.8","-0.7","1.4","-10.7","1.8","-19.3","6.0","0.5","-3.1","0.8","1.4","-0.5","0.8","-7.4","6.0","11.9","-0.5","2.6","4.1","0.7","-2.4","-1.0","-10.4","0.4","-14.8","0.8","-6.0","-0.2","-5.0","0.6","-1.5","0.4","0.8","1.0","-0.4","-0.8","-1.0","2.1","9.9","-1.0","-0.5","2.4","-0.3","0.2","0.1","-3.2","2.1","5.7","1.1","-8.2","2.1","-16.5","6.0","3.5","-6.6","1.2","0.9","0.8","1.3","-5.9","4.7","6.1","-0.2","2.5","0.2","0.2","-1.5","-1.7","-5.6","4.4","-17.0","0.01","-0.01","-0.02","0.06","-0.08","-0.01","0.03","0.00","0.04","-0.09","-0.07","0.00","0.06","0.29","-0.06","-0.06","0.09","0.00","-0.07","0.08","-0.09","-0.04","0.00","1.36","-0.07","0.28","-0.42","0.65","0.01","-0.04","0.05","1.09","-0.05","0.03","-0.21","0.35","1.04","-0.07","0.17","0.16","0.04","-0.14","-0.07","-0.15","0.01","-0.03","0.76","-0.04","-0.04","-0.09","0.07","-0.02","0.01","0.05","0.79","-0.04","-0.03","-0.03","0.13","0.85","-0.12","-0.03","0.09","-0.02","0.01","0.01","-0.05","0.03","0.01","1.07","-0.05","0.33","-0.34","0.65","0.05","-0.09","0.08","0.71","0.08","0.05","-0.17","0.27","0.54","-0.02","0.17","0.01","0.01","-0.09","-0.12","-0.08","0.07","-0.03"
"2007 FEB","81.9","75.0","108.8","283.1","86.0","284.6","94.0","90.9","77.4","103.8","90.1","90.9","27.3","113.9","69.6","67.7","63.7","89.0","93.2","89.0","96.5","85.3","90.2","0.5","-1.5","-1.0","2.5","-1.7","-0.8","1.3","-0.1","0.9","0.5","0.5","1.3","0.3","2.7","-0.2","2.6","1.9","-0.2","1.1","0.9","2.4","-1.3","-13.8","2.1","-12.5","0.6","-12.9","3.2","-3.0","0.0","0.5","2.6","-0.4","0.5","-2.1","6.5","17.4","-1.0","4.2","5.6","0.4","-0.5","-0.2","-7.3","0.4","-10.6","1.2","-5.9","-0.6","-4.1","0.0","-2.1","1.4","0.5","1.7","-0.4","-0.6","0.2","2.5","11.2","-0.8","1.7","3.9","-0.2","0.3","1.6","-5.3","-0.1","-5.8","1.5","-10.4","0.9","-17.0","4.5","0.5","-4.1","0.9","1.7","0.0","0.9","-4.7","5.3","11.9","-0.6","3.6","2.8","0.3","-1.1","-1.0","-7.5","2.3","-15.1","0.55","-0.01","-0.15","0.04","-0.20","-0.01","0.02","0.00","0.71","0.05","0.02","0.03","0.02","0.26","-0.03","0.18","0.07","-0.01","0.06","0.07","0.03","-0.02","-0.02","2.06","-0.08","0.10","-0.26","0.35","-0.05","0.00","0.03","2.01","-0.05","0.02","-0.06","0.38","1.49","-0.13","0.28","0.22","0.02","-0.03","-0.01","-0.11","0.01","-0.01","1.17","-0.04","-0.09","-0.07","0.00","-0.03","0.02","0.03","1.27","-0.04","-0.03","0.00","0.15","0.98","-0.10","0.12","0.15","-0.01","0.02","0.11","-0.08","0.00","-0.01","1.46","-0.07","0.15","-0.36","0.49","0.01","-0.06","0.06","1.32","0.01","0.04","-0.13","0.31","1.03","-0.07","0.24","0.11","0.02","-0.06","-0.07","-0.11","0.03","-0.02"
"2007 MAR","82.1","74.0","108.6","283.1","86.0","282.4","92.4","90.7","77.7","104.4","91.3","91.1","27.9","113.6","69.7","68.3","63.3","89.4","93.5","88.9","94.9","84.3","79.4","0.2","-1.3","-0.2","0.0","0.0","-0.8","-1.7","-0.2","0.4","0.6","1.4","0.2","2.3","-0.2","0.2","0.8","-0.7","0.4","0.3","-0.1","-1.6","-1.1","-11.9","1.9","-13.5","-0.8","-11.0","1.4","-6.5","0.1","0.0","2.7","-0.8","0.3","-1.1","9.7","18.1","-1.5","4.0","4.1","0.5","0.0","0.3","-9.4","-1.7","-16.9","1.2","-5.4","-0.7","0.6","-1.0","-1.6","2.2","0.1","1.7","-0.2","-0.4","1.3","3.0","9.6","-0.6","2.4","4.0","0.0","0.3","2.3","-6.4","-3.1","-14.4","1.8","-12.2","0.6","-14.5","3.5","-3.1","-1.0","0.4","2.2","-0.6","0.5","-3.6","7.4","15.7","-1.0","3.6","4.6","0.5","-1.0","-0.3","-9.0","-0.3","-14.1","0.22","-0.01","-0.04","0.00","0.00","-0.01","-0.02","-0.01","0.28","0.06","0.06","0.00","0.14","-0.02","0.02","0.05","-0.03","0.02","0.02","-0.01","-0.02","-0.02","-0.01","1.89","-0.09","-0.12","-0.22","0.16","-0.10","0.00","0.00","2.09","-0.09","0.01","-0.03","0.56","1.53","-0.19","0.27","0.16","0.03","0.00","0.02","-0.14","-0.03","-0.02","1.18","-0.03","-0.12","0.01","-0.12","-0.02","0.03","0.01","1.33","-0.02","-0.02","0.03","0.18","0.86","-0.07","0.17","0.16","0.00","0.01","0.16","-0.09","-0.05","-0.02","1.77","-0.08","0.09","-0.30","0.39","-0.05","-0.01","0.03","1.73","-0.06","0.02","-0.10","0.43","1.35","-0.13","0.24","0.18","0.03","-0.06","-0.02","-0.13","0.00","-0.02"
"2007 APR","82.3","73.5","107.5","278.1","85.5","272.1","92.3","90.7","78.1","103.5","91.3","91.2","28.6","120.1","70.0","67.2","63.2","89.3","92.8","88.5","96.6","83.3","72.5","0.3","-0.6","-1.0","-1.7","-0.6","-3.6","-0.2","0.0","0.6","-0.9","-0.1","0.2","2.4","5.7","0.4","-1.5","-0.2","-0.1","-0.8","-0.5","1.8","-1.3","-8.7","2.6","-13.5","-1.6","-10.6","0.4","-8.2","1.4","0.2","3.8","-1.0","-0.6","-2.4","14.4","26.5","-1.2","2.0","6.7","0.3","0.0","0.7","-8.6","-2.4","-26.9","1.1","-4.6","-1.6","2.0","-2.1","-3.4","1.3","-0.2","1.8","0.1","0.4","1.5","3.7","8.3","-0.3","3.1","3.1","0.0","0.5","1.8","-3.1","-4.2","-24.5","2.2","-13.1","-0.6","-11.5","1.7","-5.9","0.5","0.3","3.0","-0.8","0.1","-1.9","10.2","20.6","-1.2","3.4","5.4","0.4","-0.2","0.3","-8.5","-1.2","-18.1","0.31","0.00","-0.15","-0.03","-0.06","-0.05","0.00","0.00","0.46","-0.10","0.00","0.00","0.15","0.56","0.05","-0.10","-0.01","-0.01","-0.04","-0.03","0.02","-0.02","-0.01","2.61","-0.09","-0.25","-0.21","0.04","-0.12","0.02","0.02","2.93","-0.12","-0.03","-0.07","0.82","2.22","-0.15","0.14","0.26","0.02","0.00","0.05","-0.13","-0.04","-0.04","1.09","-0.03","-0.25","0.03","-0.24","-0.05","0.02","-0.01","1.38","0.01","0.02","0.04","0.22","0.77","-0.04","0.21","0.12","0.00","0.03","0.12","-0.04","-0.06","-0.04","2.18","-0.09","-0.09","-0.23","0.18","-0.09","0.01","0.02","2.34","-0.08","0.00","-0.05","0.59","1.74","-0.16","0.23","0.21","0.02","-0.01","0.02","-0.12","-0.02","-0.02"
"2007 MAY","82.7","73.0","109.9","286.5","87.1","288.5","92.2","90.1","78.3","103.6","92.0","90.9","29.3","120.7","69.8","67.2","63.4","89.2","93.3","87.8","96.0","83.4","73.6","0.5","-0.7","2.2","3.0","1.9","6.0","-0.1","-0.6","0.3","0.1","0.8","-0.4","2.5","0.5","-0.3","0.0","0.4","-0.1","0.6","-0.7","-0.6","0.2","1.5","2.6","-13.8","-0.5","-3.9","0.1","-1.6","2.1","-0.4","3.7","-1.9","-0.7","-2.3","15.5","27.2","-1.6","2.1","6.0","0.1","-0.1","0.5","-9.3","-2.4","-29.4","1.0","-3.7","-0.8","2.6","-1.2","-2.0","-0.2","-0.5","1.5","0.1","1.3","1.1","5.3","6.6","0.0","1.2","1.3","0.1","0.3","0.4","-1.3","-3.7","-24.8","2.4","-13.6","-0.9","-8.6","0.6","-5.5","1.2","0.0","3.4","-1.2","-0.4","-1.9","13.2","23.9","-1.4","2.7","5.6","0.3","0.0","0.5","-9.1","-2.2","-24.6","0.49","0.00","0.33","0.05","0.21","0.08","0.00","-0.04","0.20","0.01","0.03","-0.01","0.16","0.06","-0.03","0.00","0.02","-0.01","0.03","-0.05","-0.01","0.00","0.00","2.63","-0.09","-0.08","-0.07","0.01","-0.02","0.03","-0.02","2.82","-0.22","-0.03","-0.06","0.89","2.26","-0.21","0.15","0.23","0.00","0.00","0.03","-0.14","-0.04","-0.04","0.96","-0.02","-0.13","0.04","-0.13","-0.03","0.00","-0.03","1.14","0.01","0.05","0.03","0.32","0.64","0.00","0.08","0.05","0.01","0.02","0.03","-0.02","-0.06","-0.03","2.38","-0.09","-0.15","-0.17","0.07","-0.08","0.02","0.00","2.62","-0.14","-0.01","-0.05","0.76","2.00","-0.18","0.18","0.22","0.02","0.00","0.03","-0.13","-0.03","-0.03"
"2007 JUN","82.9","72.8","108.4","270.0","86.4","289.6","90.1","89.3","78.8","104.1","92.4","93.2","29.7","122.9","69.7","67.6","63.5","89.3","93.0","87.6","96.8","84.4","81.1","0.2","-0.2","-1.3","-5.8","-0.8","0.4","-2.2","-0.9","0.6","0.5","0.4","2.5","1.4","1.8","-0.2","0.5","0.1","0.1","-0.4","-0.2","0.8","1.2","10.1","2.6","-14.0","-2.4","-7.0","-1.1","-1.1","-6.9","-1.1","4.1","-0.3","-2.2","0.7","15.4","29.2","-2.2","2.0","5.8","-0.2","-0.1","0.1","-6.4","-0.8","-19.3","1.0","-2.6","-0.5","-0.9","-0.2","-0.4","-1.7","-0.9","1.5","-0.1","1.7","1.3","6.3","7.5","0.2","0.0","0.3","0.0","0.0","-0.8","1.3","-2.0","-17.1","2.6","-13.7","-1.5","-7.2","-0.2","-3.7","-1.3","-0.4","3.9","-1.1","-1.2","-1.4","15.1","27.6","-1.7","2.1","6.2","0.1","0.0","0.5","-8.1","-1.9","-25.2","0.17","0.00","-0.21","-0.10","-0.08","0.01","-0.03","-0.05","0.44","0.06","0.02","0.07","0.09","0.18","-0.02","0.04","0.00","0.00","-0.02","-0.01","0.01","0.02","0.01","2.61","-0.09","-0.38","-0.13","-0.12","-0.02","-0.10","-0.07","3.16","-0.03","-0.09","0.02","0.90","2.43","-0.28","0.14","0.22","-0.01","0.00","0.01","-0.09","-0.01","-0.03","1.02","-0.01","-0.07","-0.02","-0.02","-0.01","-0.02","-0.06","1.17","-0.01","0.07","0.04","0.39","0.73","0.02","0.00","0.01","0.00","0.00","-0.06","0.02","-0.03","-0.02","2.62","-0.09","-0.24","-0.14","-0.02","-0.05","-0.02","-0.03","2.97","-0.12","-0.05","-0.04","0.87","2.30","-0.21","0.14","0.24","0.00","0.00","0.03","-0.12","-0.03","-0.03"
"2007 JUL","82.9","73.0","107.9","274.6","85.8","285.5","90.4","88.7","79.0","103.9","92.2","91.3","30.0","126.3","69.6","68.0","63.7","89.0","91.9","87.8","94.1","83.2","78.9","0.1","0.2","-0.5","1.7","-0.7","-1.4","0.3","-0.7","0.2","-0.2","-0.1","-2.1","0.8","2.8","-0.1","0.7","0.4","-0.3","-1.1","0.2","-2.7","-1.4","-2.6","3.2","-13.7","-1.9","-4.3","-1.3","-0.2","-2.5","-1.5","4.8","0.0","0.0","-0.5","16.7","32.6","-1.7","3.1","6.8","-0.5","-0.8","0.1","-7.4","-1.5","-20.2","0.9","-1.6","0.4","-1.6","0.7","2.9","-2.2","-1.5","1.2","0.0","1.4","0.8","6.1","6.4","-0.1","-0.2","0.3","-0.1","-0.5","-1.1","-0.4","-0.7","-3.5","2.8","-13.8","-1.6","-5.1","-0.8","-1.0","-2.5","-1.0","4.2","-0.7","-1.0","-0.7","15.8","29.6","-1.8","2.4","6.2","-0.2","-0.3","0.3","-7.7","-1.6","-23.0","0.07","0.00","-0.07","0.03","-0.08","-0.02","0.00","-0.05","0.19","-0.02","-0.01","-0.05","0.05","0.29","-0.02","0.05","0.02","-0.02","-0.06","0.02","-0.04","-0.02","0.00","3.24","-0.09","-0.30","-0.08","-0.15","0.00","-0.03","-0.10","3.73","0.00","0.00","-0.01","0.97","2.73","-0.22","0.21","0.26","-0.03","-0.05","0.01","-0.11","-0.02","-0.03","0.91","-0.01","0.06","-0.03","0.08","0.04","-0.03","-0.10","0.96","0.00","0.06","0.02","0.38","0.64","-0.01","-0.01","0.01","-0.01","-0.03","-0.08","-0.01","-0.01","0.00","2.83","-0.09","-0.25","-0.09","-0.09","-0.01","-0.03","-0.06","3.24","-0.08","-0.04","-0.02","0.92","2.48","-0.24","0.17","0.24","-0.01","-0.02","0.02","-0.11","-0.02","-0.03"
"2007 AUG","83.5","73.1","109.4","266.1","88.1","281.0","90.8","88.1","79.5","104.8","93.7","92.2","30.1","127.3","69.8","68.2","64.6","88.9","91.7","88.2","95.8","84.4","88.3","0.7","0.1","1.4","-3.1","2.7","-1.6","0.4","-0.6","0.6","0.9","1.6","1.0","0.5","0.8","0.3","0.2","1.3","-0.1","-0.2","0.4","1.8","1.5","11.9","3.6","-13.1","-1.1","-9.5","0.9","-5.2","-1.2","-2.0","5.2","0.7","2.4","0.3","14.8","33.0","-1.6","3.7","6.9","-0.8","-0.7","0.6","-5.7","-2.0","-7.2","0.9","-0.7","-0.1","-4.4","0.7","1.5","-2.0","-2.0","1.3","0.5","1.3","1.3","4.6","6.2","-0.2","0.5","1.0","-0.3","-1.1","-0.6","-0.3","0.4","10.1","3.1","-13.6","-1.8","-6.9","-0.5","-2.2","-3.6","-1.5","4.7","0.2","0.0","0.2","15.6","31.6","-1.8","3.0","6.5","-0.5","-0.5","0.3","-6.5","-1.4","-15.7","0.66","0.00","0.22","-0.05","0.29","-0.02","0.01","-0.04","0.48","0.10","0.06","0.03","0.03","0.09","0.04","0.02","0.05","0.00","-0.01","0.03","0.02","0.02","0.01","3.58","-0.08","-0.18","-0.17","0.10","-0.08","-0.02","-0.13","3.98","0.08","0.10","0.01","0.88","2.77","-0.20","0.25","0.27","-0.04","-0.04","0.04","-0.08","-0.03","-0.01","0.87","0.00","-0.01","-0.08","0.07","0.02","-0.03","-0.13","1.01","0.05","0.05","0.03","0.29","0.63","-0.03","0.04","0.04","-0.01","-0.06","-0.04","0.00","0.01","0.01","3.14","-0.09","-0.29","-0.13","-0.06","-0.03","-0.05","-0.10","3.62","0.02","0.00","0.00","0.92","2.64","-0.23","0.20","0.25","-0.03","-0.03","0.02","-0.09","-0.02","-0.02"
"2007 SEP","83.7","73.1","108.3","258.5","87.4","277.6","90.6","88.1","79.8","105.9","93.5","92.5","30.5","128.6","69.9","68.2","64.6","88.3","91.7","88.5","97.5","85.8","93.1","0.2","0.1","-1.0","-2.9","-0.8","-1.2","-0.2","-0.1","0.5","1.0","-0.1","0.4","1.2","1.0","0.1","0.0","0.1","-0.7","0.0","0.4","1.8","1.6","5.4","3.5","-11.8","-2.3","-11.5","-0.2","-7.3","-0.6","-2.4","5.3","1.4","1.9","1.4","15.1","31.7","-1.5","2.8","9.0","-1.6","-1.4","1.5","-5.6","0.1","-10.3","0.9","-0.1","0.0","-4.2","0.9","-0.7","-1.0","-1.9","1.3","1.1","1.4","0.2","3.3","5.1","-0.1","1.2","1.5","-0.6","-1.3","0.2","-0.6","0.9","14.6","3.4","-12.9","-1.8","-8.4","-0.2","-4.3","-1.4","-2.0","5.1","0.7","1.4","0.4","15.5","32.4","-1.6","3.2","7.6","-0.9","-1.0","0.8","-6.2","-1.1","-12.6","0.20","0.00","-0.15","-0.05","-0.09","-0.02","0.00","0.00","0.35","0.11","-0.01","0.01","0.08","0.11","0.01","0.00","0.00","-0.04","0.00","0.03","0.02","0.02","0.01","3.47","-0.07","-0.36","-0.21","-0.02","-0.11","-0.01","-0.15","4.07","0.15","0.08","0.04","0.90","2.71","-0.19","0.19","0.34","-0.08","-0.08","0.11","-0.08","0.00","-0.01","0.86","0.00","-0.01","-0.07","0.09","-0.01","-0.01","-0.12","0.99","0.12","0.06","0.01","0.21","0.53","-0.01","0.08","0.06","-0.03","-0.07","0.02","-0.01","0.01","0.01","3.43","-0.08","-0.28","-0.15","-0.02","-0.06","-0.02","-0.13","3.92","0.08","0.06","0.01","0.92","2.74","-0.20","0.22","0.29","-0.05","-0.06","0.05","-0.09","-0.02","-0.02"
